0115027430,150,2025-05-18,344
8945755969,100,2025-03-09,245
5292671258,100,2025-03-02,188
1791377727,150,2025-03-30,267
7515831119,150,2025-03-23,388
6937126607,100,2025-01-26,0
1181679730,100,2025-04-06,182
0943706131,100,2025-04-06,205
3561378863,100,2025-04-06,230
5990800374,100,2025-03-23,211
4658546214,150,2025-01-12,364
2795800247,100,2025-01-26,237
0617401067,200,2025-05-11,0
2592968082,150,2025-05-25,0
5528040330,150,2025-04-06,0
1275739721,150,2025-04-20,287
1228957959,100,2025-04-13,195
4217047580,150,2025-01-12,445
5849671006,100,2025-03-16,0
3855867040,150,2025-05-25,1821
5350451866,200,2025-03-30,585
7354120345,100,2025-05-18,1333
1575644432,150,2025-03-16,389
8445844291,200,2025-04-27,547
3440256556,100,2025-03-09,206
8890859186,100,2025-04-20,0
7523426726,150,2025-05-04,0
1168842138,150,2025-05-25,0
9949637729,200,2025-01-12,194
3716782660,200,2025-01-19,0
8413505673,150,2025-04-13,0
0039716379,150,2025-01-19,351
8205530058,200,2025-04-13,63
9831051147,150,2025-04-13,1241
6747648743,100,2025-01-05,193
0439017772,100,2025-04-27,1068
9480594348,150,2025-04-06,0
0251566565,150,2025-01-19,0
2331115382,150,2025-05-11,198
2224138109,200,2025-03-23,276
8183076263,100,2025-04-27,1294
8228153886,100,2025-03-16,0
7571203819,100,2025-05-18,217
5431125574,150,2025-03-02,136
1776194850,200,2025-04-20,0
9048404351,150,2025-05-04,211
0321430611,100,2025-05-18,194
5332802797,150,2025-01-26,1776
8052364201,200,2025-05-04,465
9896788138,200,2025-01-19,0
1668550235,200,2025-04-13,0
4241791074,100,2025-01-05,593
6696194682,100,2025-05-18,0
7748850897,150,2025-05-18,444
3173977796,150,2025-03-16,0
6515391169,200,2025-03-30,444
4901680730,200,2025-05-11,484
4393265165,150,2025-05-04,378
4390764650,150,2025-03-16,0
3540454933,100,2025-01-05,271
1904259498,100,2025-05-11,233
4152016558,100,2025-05-18,0
2030820306,100,2025-01-12,0
2728781739,150,2025-04-27,1323
7862797658,100,2025-04-20,960
6312351694,150,2025-03-09,279
6813785170,200,2025-01-12,260
1434558002,200,2025-05-25,51
1690329454,100,2025-01-26,130
5352915507,200,2025-03-09,0
4455951147,150,2025-01-12,206
3367308605,150,2025-04-20,0
3999205409,150,2025-04-20,100
2442577040,100,2025-03-16,2720945
3458108660,100,2025-04-06,1286
4552421520,100,2025-03-23,1027
0624816177,150,2025-03-09,316
6415960826,150,2025-03-16,0
0970217253,100,2025-05-11,296
1310097780,100,2025-05-25,0
6460144809,200,2025-04-06,0
3349397063,150,2025-03-23,0
1778314542,100,2025-01-12,0
4185182887,150,2025-03-02,0
8249072774,150,2025-05-04,1071
9964968174,200,2025-01-19,0
3971249512,150,2025-03-09,870104
0611165981,200,2025-03-09,529
3087014492,200,2025-05-04,447
9959929417,200,2025-03-23,0
2538036630,200,2025-05-18,0
4869068252,150,2025-01-12,322
9926973876,150,2025-03-02,1335
1230964480,200,2025-04-20,2086
7451887651,100,2025-04-13,0
6406986391,100,2025-05-04,266
1110888565,150,2025-01-05,1149
7522054282,150,2025-03-09,322
6787113862,150,2025-05-04,0
1881148226,200,2025-04-13,0
0926151776,150,2025-03-23,0
2816201508,100,2025-01-26,146
1171234361,150,2025-04-20,0
3614144549,150,2025-03-23,325
0685238627,200,2025-05-18,1061
1503543963,100,2025-01-19,1395
3353793002,150,2025-04-20,246
0861899147,150,2025-03-30,311
6227150634,150,2025-03-23,315
1870066761,100,2025-01-12,0
8939447763,200,2025-03-23,1279358
1891679858,200,2025-04-20,371
0313509699,200,2025-04-20,140
5713441933,200,2025-05-25,0
4815492880,200,2025-03-02,0
8073112323,150,2025-04-06,201
1421181563,200,2025-03-16,0
1986144239,200,2025-05-25,367
0004032556,100,2025-03-30,3338443
6807058810,150,2025-04-27,963
0052361336,200,2025-01-12,0
5519714433,150,2025-03-09,0
2454350278,200,2025-01-12,136
3271856563,100,2025-04-13,138
4459244006,100,2025-03-23,288
8922250345,100,2025-03-02,0
3191386963,200,2025-05-11,440
5183484041,200,2025-03-09,569
3095820178,200,2025-03-23,2111
0935124028,100,2025-05-04,0
4689004583,100,2025-05-11,1052
5960662736,200,2025-03-16,372
9253027560,200,2025-01-26,534
0550342366,150,2025-03-30,111
2855602248,100,2025-03-30,651
2485445970,200,2025-05-04,565
6874912259,150,2025-01-26,0
1624190708,150,2025-05-04,357
2419383559,100,2025-01-26,246
0264205930,100,2025-01-05,0
2314864570,200,2025-03-16,375
3112998278,150,2025-03-16,138
8777896423,200,2025-04-13,0
1662592436,150,2025-04-13,4986293
5710889167,200,2025-03-23,0
2752329519,100,2025-03-02,161
2525846959,150,2025-03-09,0
4761904858,100,2025-03-23,1346
2763269711,150,2025-05-25,889
4072809912,150,2025-05-11,752
8559699834,200,2025-01-12,0
9977515179,100,2025-04-20,147
8949514320,150,2025-01-26,0
0027470479,150,2025-04-13,0
3590261417,100,2025-01-05,543
0178134315,150,2025-03-09,890104
5032133929,100,2025-03-30,0
1259980125,150,2025-04-06,176
2346988419,200,2025-05-11,587
6138255821,200,2025-03-09,456
9613768604,200,2025-03-02,491
1274879919,200,2025-01-12,0
7419337983,200,2025-05-18,0
7377419628,150,2025-03-23,0
2572094640,150,2025-01-05,0
9884162588,150,2025-05-11,0
9683049530,100,2025-01-19,0
9194589315,200,2025-04-27,3965433
7413467716,100,2025-03-30,169
6698086864,150,2025-04-20,1157
1372744086,200,2025-04-27,447
1066816117,200,2025-05-18,285
0640446896,200,2025-05-04,321
1442824456,150,2025-05-18,0
4111887423,200,2025-04-27,287
7324358754,200,2025-03-02,2764
8671516623,200,2025-05-25,598
7837468031,100,2025-05-11,0
4250541464,200,2025-05-04,3333688
7869635619,100,2025-01-19,649
2640941583,200,2025-05-25,0
7377507629,200,2025-04-06,2326
0551906052,150,2025-04-20,441
1310371594,150,2025-05-18,1815
6338621896,150,2025-03-16,962
2670242106,200,2025-03-16,2756
5131566668,100,2025-04-20,64
9960520936,150,2025-03-02,0
5220130174,200,2025-03-09,0
7779803442,200,2025-05-11,354
6593490061,150,2025-01-05,381
8059951572,100,2025-04-20,0
3176421531,100,2025-05-11,0
1378975625,100,2025-01-26,160
9885067345,100,2025-03-02,67
4856445629,150,2025-03-16,0
3673085996,150,2025-01-05,301
8309190022,200,2025-01-26,2645
5739412936,100,2025-04-13,155
0486533103,100,2025-04-13,182
8919379975,150,2025-01-19,275
8108154125,200,2025-01-26,0
7886719880,150,2025-03-23,0
1051941362,150,2025-04-06,1074
5895403520,200,2025-03-16,0
0791871121,100,2025-03-16,1438
2766242855,150,2025-01-26,0
6613834510,100,2025-03-30,192
9850994383,150,2025-03-02,0
1008587159,100,2025-03-16,0
2024767629,150,2025-04-27,325
0203458946,150,2025-01-19,348
3084351256,150,2025-03-30,0
6551003678,200,2025-05-18,457
6721314583,200,2025-01-19,344
3008057960,150,2025-03-30,288
0348594067,150,2025-05-11,1117
2492109327,150,2025-03-30,312
5676970349,100,2025-01-05,0
9388430265,150,2025-04-06,397
0898841137,150,2025-04-20,307
4199088920,200,2025-03-23,469
3360260353,100,2025-04-13,0
3310679478,150,2025-03-02,326
7152862649,150,2025-04-06,1195
7996054835,100,2025-05-04,0
9128030884,100,2025-03-30,163
3469558106,100,2025-03-23,221
8442245766,150,2025-05-04,103
9227313090,200,2025-03-16,0
9094855667,200,2025-04-13,0
9841375515,100,2025-03-30,288
9956679250,150,2025-04-06,0
6374326895,150,2025-03-02,403
6316171048,100,2025-04-27,0
2828323153,100,2025-04-06,194
1743156080,150,2025-03-23,1720
4669190633,150,2025-04-13,0
1928367071,100,2025-05-04,270
5091163361,150,2025-03-16,0
3293273672,100,2025-01-12,0
0919135608,200,2025-04-20,0
2972713991,100,2025-03-09,149
4950777944,150,2025-03-16,328
8675255335,200,2025-03-16,0
1054308448,100,2025-01-12,160
2997472894,100,2025-05-11,0
5333247232,150,2025-04-27,1279
1941921338,200,2025-05-25,2991
7273053421,150,2025-03-09,203
6788664723,200,2025-05-25,0
0367828981,100,2025-04-13,232
7197708005,150,2025-03-16,0
9175686683,150,2025-01-05,392
5650584153,200,2025-04-06,290927
4613439636,150,2025-05-04,0
5506431626,200,2025-04-13,2264
9072787030,200,2025-04-20,0
7775894384,100,2025-03-30,200
9860297041,100,2025-03-02,154
2129534009,200,2025-01-12,487
5574732420,200,2025-05-11,543
7216068754,100,2025-04-13,688
6898193518,200,2025-01-19,0
1228526972,100,2025-01-05,130
4925240361,100,2025-05-04,837
3931541301,100,2025-04-06,204
6213300363,200,2025-05-25,250127
0347797912,100,2025-03-02,0
0992940128,100,2025-04-27,0
7989624710,150,2025-03-30,321
7975326659,200,2025-01-26,1713
1207558299,200,2025-01-12,471
3568334706,100,2025-05-18,250
0460099817,200,2025-01-05,156
9028569865,200,2025-01-05,1548
4374674428,100,2025-03-02,0
4519324890,100,2025-03-09,566
2143220903,100,2025-05-25,286
9553649184,100,2025-03-16,586
0955295527,200,2025-05-25,504
2342342016,200,2025-04-13,261
2637655882,150,2025-03-09,0
