3433517648,200,2025-05-25,481
1725224658,100,2025-03-02,0
7957814379,200,2025-05-18,65
3024970525,150,2025-03-16,223
9689744929,100,2025-01-26,286
6490879892,100,2025-03-02,0
5373258726,100,2025-01-26,0
7948839806,100,2025-05-25,0
7323935233,200,2025-05-25,416
3195392476,150,2025-03-09,220
2202541153,100,2025-01-12,0
4662746582,150,2025-01-26,398
4844159902,200,2025-01-26,0
2574724302,150,2025-04-27,415
7236484421,200,2025-03-30,4439975
7706540083,150,2025-01-26,1968
1305099221,200,2025-03-23,448
6323179706,100,2025-05-18,1130
0715158454,200,2025-04-20,349
1109486408,200,2025-04-27,0
8358860903,200,2025-04-20,482
2606688855,200,2025-01-19,0
2711836743,200,2025-03-30,569255
7006054191,150,2025-03-30,0
0985892397,200,2025-05-11,433
9962897959,100,2025-05-18,890
2729248688,100,2025-05-04,149
9737383272,150,2025-03-09,0
6303250391,150,2025-03-02,0
6542720188,100,2025-03-16,0
2313158844,150,2025-03-30,2088
3536585799,200,2025-03-30,0
4064040324,150,2025-01-26,1039
3322089694,100,2025-05-25,1114
9856089899,100,2025-01-19,208
2105840849,200,2025-03-02,1349
9680357510,100,2025-03-23,0
8030512466,200,2025-03-09,336
0827169664,100,2025-05-11,3513169
8502229470,200,2025-03-16,140
6768258165,150,2025-04-20,224
6964874270,150,2025-05-25,1053
4160432095,150,2025-01-26,0
9281659480,150,2025-04-27,295816
7837781902,200,2025-03-02,0
4290110394,100,2025-03-09,0
4515537456,200,2025-03-16,407
4734570509,100,2025-04-13,0
4757417684,100,2025-01-12,223
4330288551,150,2025-01-05,0
9094133872,150,2025-03-30,2144
9036303211,200,2025-05-18,0
8302251787,150,2025-01-19,917
2739485113,100,2025-01-05,0
3753625787,200,2025-03-30,359
4653693479,200,2025-05-25,0
9388763269,150,2025-04-27,0
9225752023,200,2025-03-30,590
4080644806,100,2025-01-19,0
8440220059,150,2025-03-23,441
8476660662,200,2025-03-02,1814
1961580256,200,2025-03-23,89
4541254172,150,2025-03-30,0
7954171388,200,2025-05-11,327
3949755305,100,2025-05-18,205
6372255730,150,2025-04-20,338
7709475259,100,2025-01-26,1315
6551851289,100,2025-03-30,146
6126112355,100,2025-03-30,4932327
4692624261,100,2025-04-27,227
0931988298,100,2025-03-16,252
0176839011,150,2025-05-25,779
1239204692,150,2025-03-30,352622
1293848439,100,2025-04-13,285
5427940275,200,2025-05-25,0
1315873449,100,2025-01-12,243
0873378301,200,2025-04-13,0
0938356849,150,2025-01-26,128
8973221485,100,2025-03-16,278
3748849302,200,2025-05-25,0
3841581855,200,2025-03-23,0
0125658350,200,2025-04-20,1854
5368717956,200,2025-05-18,460
9915950757,100,2025-03-09,1193
6482983893,200,2025-05-18,2881
6678060028,200,2025-03-02,1263
6265589681,150,2025-05-18,3160659
9303853425,200,2025-03-16,332
4825694983,150,2025-01-19,0
6842237547,100,2025-01-26,1154560
0971254918,200,2025-01-19,0
2276124253,100,2025-03-09,156
1878097835,200,2025-03-09,0
5849849671,150,2025-04-06,0
5054033905,100,2025-05-04,0
9871943079,100,2025-04-13,243
5286098779,200,2025-05-11,0
8875998186,100,2025-01-19,179
9513720686,100,2025-04-13,269
2750039213,150,2025-05-18,309
3078630657,200,2025-03-09,1618
6520544215,150,2025-01-05,0
6778954239,100,2025-03-16,0
8651675389,200,2025-01-12,0
1764710693,100,2025-05-04,0
7562731871,150,2025-03-09,141
8103454361,200,2025-03-23,326
3591037461,150,2025-01-26,342
3049665782,200,2025-05-25,1045
1513757331,100,2025-01-26,0
