1351354105,100,2025-04-06,1448
0642554292,150,2025-01-19,2080
2851688767,150,2025-05-18,324
5274018435,100,2025-03-16,3880164
2543329137,200,2025-04-06,0
9365915915,200,2025-04-27,361
9056106075,150,2025-04-20,443
2496564412,100,2025-01-26,295
7370431303,100,2025-04-20,237
8927128897,150,2025-05-25,0
0202030447,200,2025-04-13,0
8211532128,200,2025-01-12,0
4289785701,150,2025-04-06,341
4947347030,150,2025-05-04,424
4938254766,200,2025-03-16,281
5884938253,150,2025-03-23,0
5211426871,100,2025-03-23,0
4356520999,200,2025-01-26,260
2792937495,200,2025-03-16,0
2339062784,200,2025-03-16,561
5488095070,150,2025-05-11,181
8230924726,200,2025-04-20,0
4459496275,200,2025-01-12,434
1504910285,200,2025-03-16,0
5796393741,200,2025-01-12,2993
6598076096,200,2025-05-18,466
7286735813,150,2025-03-30,986
9577088365,100,2025-01-19,856
5538530001,200,2025-04-06,328
7055055190,100,2025-01-26,0
1545467461,150,2025-04-27,250
4373300170,150,2025-03-23,2163
9922321727,200,2025-04-06,479
1271254161,150,2025-01-26,0
5033532124,100,2025-04-13,244
2600304629,150,2025-01-19,305
9596560763,200,2025-01-05,2434
9669063310,100,2025-04-06,135
4785799102,150,2025-01-05,0
8064243945,150,2025-03-30,0
0097030534,150,2025-03-16,0
6483755902,150,2025-01-05,1619
1108000838,200,2025-03-23,0
7476010212,150,2025-05-11,343
6502511444,200,2025-03-09,2589
8974309273,150,2025-04-06,1790
1717284335,100,2025-01-12,249
8786046316,200,2025-05-04,2669
2870394644,100,2025-03-30,161
8464964662,200,2025-04-06,366
0227469241,200,2025-01-26,0
8488188137,200,2025-03-30,0
8440169593,150,2025-01-19,0
2253532806,100,2025-04-06,179
7244437867,200,2025-04-27,1583
2348239754,200,2025-04-20,557
5321110593,200,2025-03-16,0
8118398036,200,2025-05-25,0
5256698735,150,2025-03-30,354
9233219385,200,2025-03-02,530
3681544360,100,2025-03-16,210
7929687720,150,2025-04-20,0
5103275042,100,2025-03-30,698
9002316845,200,2025-04-06,302
7079954760,100,2025-03-30,702
5325045029,100,2025-03-23,0
9377576160,200,2025-01-12,0
3045172773,150,2025-03-09,0
6063406403,150,2025-03-09,0
