8636054176,200,2025-03-23,0
7692577775,200,2025-05-18,364
5238417714,150,2025-03-02,0
5533749441,150,2025-03-23,773
3085583428,200,2025-03-30,0
1230109684,200,2025-04-20,318
7943789173,200,2025-03-16,154
5662280084,150,2025-04-27,3364896
6120468880,200,2025-03-02,2153
0460790371,150,2025-03-02,0
1991046594,100,2025-03-23,1488
7328833058,200,2025-04-27,2399
4034053973,150,2025-05-11,299
1870212222,100,2025-04-20,0
6632933296,150,2025-01-19,1190898
0851383307,200,2025-05-11,403
7294100640,150,2025-01-12,0
0056156943,150,2025-03-23,0
0345230944,100,2025-05-04,155
4323691655,150,2025-01-05,251
2607569153,200,2025-04-27,0
1950913346,200,2025-03-30,262
2012435033,150,2025-04-20,842779
5532503978,200,2025-03-02,104
6867870125,100,2025-01-26,133
1190277208,200,2025-04-13,477
6767836092,200,2025-03-23,387
0786609897,100,2025-05-18,503
2124133969,100,2025-03-23,173
5475044662,150,2025-03-02,125
6199486367,150,2025-04-20,0
6808929863,150,2025-03-02,0
8240336160,200,2025-01-26,1670
8989813126,200,2025-05-11,595
3956141681,100,2025-05-25,243
5098551305,150,2025-05-04,208
6832287312,100,2025-04-13,0
4116037664,100,2025-03-02,140
8849503357,150,2025-01-12,324
2611818950,100,2025-01-05,0
8384631944,100,2025-05-04,0
4615030746,200,2025-03-30,1637
2286960818,150,2025-01-12,1575
0931211335,200,2025-01-26,285
7107440225,100,2025-01-05,0
1698720524,200,2025-01-19,568
7946726975,200,2025-05-11,0
1353258968,150,2025-05-18,1245
8195052579,150,2025-04-27,1544
7515962969,200,2025-05-11,0
3482898339,100,2025-04-06,220
3568617147,200,2025-05-18,431
8857336334,200,2025-01-26,2411914
6243150397,200,2025-03-23,0
0244343651,150,2025-01-19,0
2421881275,150,2025-03-02,249
4667490002,150,2025-05-25,384
4442322811,200,2025-01-19,151
1042739059,200,2025-01-12,0
2277814814,150,2025-03-16,0
5509175298,100,2025-01-19,196
9217949295,200,2025-01-26,286
4706342545,150,2025-03-30,0
5938888245,200,2025-05-04,1244
6267988186,200,2025-01-26,260
5889905537,150,2025-05-04,1438
7963790053,100,2025-01-12,0
5880865534,100,2025-01-26,867109
2981980344,100,2025-05-11,0
0672834167,150,2025-04-20,0
8410735528,200,2025-04-20,2149
1949069767,100,2025-03-23,0
