7652325102,100,2025-01-05,202
1730227250,200,2025-01-26,498
9700903104,200,2025-04-27,366
0045240406,200,2025-05-25,1582
2693985652,100,2025-01-05,200
2996489341,100,2025-03-02,186
5955459179,100,2025-03-30,0
8567740726,200,2025-05-04,436
8066712592,100,2025-04-20,0
2578442891,200,2025-04-27,0
4408502967,100,2025-03-30,0
3265939462,150,2025-03-09,109534
0968670240,200,2025-01-05,2193
3778981807,150,2025-04-06,275
3653365912,100,2025-05-04,292650
9856824820,100,2025-03-30,153
6790227294,100,2025-01-12,269
5645967018,100,2025-04-20,289
3735982999,200,2025-04-13,0
0365155375,200,2025-01-12,503
8408994627,200,2025-05-04,0
5490537854,200,2025-05-11,440
6446717865,150,2025-04-13,341
5211473732,100,2025-04-13,173
3332821978,150,2025-03-09,254
0528822072,150,2025-01-05,0
0157459020,100,2025-03-30,206
7322951670,150,2025-01-19,0
4875024469,100,2025-04-06,261
9670442934,100,2025-05-25,972
9287962562,200,2025-05-18,2785
0302760381,150,2025-04-27,404
7724296644,100,2025-03-09,250
8336817540,150,2025-03-02,0
1207162697,200,2025-03-16,322
0004258743,100,2025-04-06,1269
3256751715,150,2025-01-12,0
8181693311,100,2025-04-06,2125164
7717783469,100,2025-05-11,250
5756940970,150,2025-03-16,303
2842897085,200,2025-04-13,570
8278999434,100,2025-04-27,206
7265001475,100,2025-04-20,0
3934565218,100,2025-01-05,612
2838551856,150,2025-05-11,0
3135460693,200,2025-01-26,286
9953641681,100,2025-05-18,1412706
9679463050,100,2025-03-02,275
2744583582,100,2025-01-19,204
3569870856,150,2025-03-09,182
8803606508,200,2025-04-13,500
0929610797,150,2025-01-19,443
3681149952,100,2025-05-11,235
8469304202,100,2025-04-20,975
5932612244,200,2025-05-18,535
7832304854,150,2025-01-05,389
2355155438,100,2025-01-05,253
0572934485,200,2025-01-19,0
3930999809,100,2025-03-09,165
3541134502,150,2025-01-12,60
1052548174,100,2025-03-23,249
3642345437,200,2025-05-18,153
5732118851,150,2025-05-11,0
7218123668,200,2025-03-30,0
1673962865,100,2025-04-06,272
5674602942,100,2025-01-19,0
0877205292,150,2025-05-18,360
3666173928,200,2025-01-19,0
8232067364,200,2025-05-04,554
8649727820,150,2025-01-05,0
7507279260,100,2025-01-26,203632
5956571360,150,2025-04-27,373
8206780831,100,2025-03-16,197
1549293581,200,2025-04-13,0
2792181454,100,2025-01-12,0
5454649587,100,2025-03-16,167
5491121672,100,2025-05-18,214
2841456861,150,2025-03-30,0
5172928520,100,2025-03-16,1014
8710269443,150,2025-04-27,1427
0973140757,150,2025-05-18,368
9780265307,100,2025-03-23,0
1101459255,100,2025-03-23,0
8188239511,100,2025-05-11,146
7613376596,100,2025-01-26,153
7355777546,200,2025-03-02,332
8323923760,200,2025-01-05,0
5169475204,150,2025-03-02,0
