4923481535,150,2025-04-27,1594
8182478084,100,2025-01-19,0
1468611259,150,2025-01-26,0
5332208079,200,2025-03-09,361
6270617891,200,2025-03-30,306
3965878023,100,2025-05-04,268
0663502885,150,2025-01-12,0
7993297939,200,2025-05-11,0
7700968214,100,2025-04-20,246
2044134976,100,2025-05-04,297
6508984272,200,2025-05-18,0
6621540617,100,2025-01-12,0
6777909045,200,2025-03-02,395
0555008641,150,2025-01-26,1539
8228271969,200,2025-04-13,0
8355649313,100,2025-01-19,179
3695067870,200,2025-05-04,498
2170926581,200,2025-01-12,0
2637171821,150,2025-04-06,0
0820843773,150,2025-05-11,4999358
5508678634,100,2025-01-26,1196
8862573761,150,2025-04-20,228
8590973017,200,2025-03-23,306
2640257939,200,2025-04-27,548
7952686094,100,2025-03-02,0
0394377469,150,2025-05-11,372
9466138240,200,2025-03-30,2795
3292907138,100,2025-01-26,0
9223038376,200,2025-01-19,425
3006227554,150,2025-05-11,0
5136933910,100,2025-05-11,0
0482505389,150,2025-01-12,0
8643487917,200,2025-03-23,0
2059301273,200,2025-03-02,868447
5206057299,200,2025-04-20,370
2641270644,100,2025-03-09,1098
1941351350,100,2025-04-20,166
8490264232,150,2025-05-04,0
0090451626,150,2025-04-13,266
9290241689,200,2025-04-27,0
5193339263,150,2025-05-04,357
0183643074,150,2025-05-18,0
9631612812,200,2025-03-16,0
2380587390,100,2025-05-25,1027
6597593396,200,2025-01-26,448
2291958512,150,2025-04-06,0
2340158371,100,2025-04-06,0
9678465490,200,2025-05-11,2406
0070996311,100,2025-03-30,911
0538272415,100,2025-03-02,293
9103407409,200,2025-04-27,572
9175377642,100,2025-04-06,533
5631842861,100,2025-01-12,392838
9839403575,100,2025-03-30,261
6349962368,150,2025-03-09,0
6967624430,150,2025-01-12,196
9596917310,100,2025-04-13,1423
7739116267,100,2025-03-02,4505447
5232727925,150,2025-04-06,270
6202881104,150,2025-03-02,195
1112246384,100,2025-04-06,0
2592907944,200,2025-03-09,296
9137251119,150,2025-04-20,325
8194678685,100,2025-04-06,0
8232515506,200,2025-05-18,573
3445466820,100,2025-04-27,292
9375701091,150,2025-01-19,0
8481206072,150,2025-03-09,163
9715783724,100,2025-03-30,912
8872370173,200,2025-05-04,350
4622792949,100,2025-04-13,0
